source_sheet	source_row	trip	sample_id	specimen_iri	site	compartment	replicate	measurement_date_raw	measurement_date	date_status	calibration_recorded	slope_percent	ph10_check	ph_value_raw	ph_value	notes	metadata_match	calibration_pass	slope_pass	ph10_check_pass	value_range_pass	disposition	ecology_eligible	kg_eligible	reason_codes	alpha_trip	alpha_site	alpha_compartment	shannon	sequencing_depth	n_profiles
Trip 4	163	4	S55PRr1	https://rubalkhali.science/kb/RAK_6001681	55	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.34	8.34		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	55	Rhizosphere	3.2301947352651315	119617.0	1
Trip 4	164	4	S56Sr1	https://rubalkhali.science/kb/RAK_6001687	56	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.42	8.42		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	56	Surface	3.2275031489829944	34250.0	1
Trip 4	165	4	S56Dr1	https://rubalkhali.science/kb/RAK_6001684	56	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.39	8.39		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	56	Deep	1.64078976508749	25214.0	1
Trip 4	166	4	S56PRr1	https://rubalkhali.science/kb/RAK_6001690	56	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.29	8.29		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	56	Rhizosphere	3.0248149031015004	37594.0	1
Trip 4	167	4	S57Sr1	https://rubalkhali.science/kb/RAK_6001696	57	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.43	8.43		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	57	Surface	4.947463089003868	302229.0	1
Trip 4	169	4	S57PRr1	https://rubalkhali.science/kb/RAK_6001699	57	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.06	8.32	8.32		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	57	Rhizosphere	4.855722342421877	115623.0	1
Trip 4	170	4	S58Sr1	https://rubalkhali.science/kb/RAK_6001705	58	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.07	8.54	8.54		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	58	Surface	2.970587878474676	90160.0	1
Trip 4	171	4	S58Dr1	https://rubalkhali.science/kb/RAK_6001702	58	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.07	8.34	8.34		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	58	Deep	1.0264249272964443	28112.0	1
Trip 4	172	4	S58PRr1	https://rubalkhali.science/kb/RAK_6001708	58	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.07	8.24	8.24		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	58	Rhizosphere	2.6021213518616264	85984.0	1
Trip 4	173	4	S59Sr1	https://rubalkhali.science/kb/RAK_6001714	59	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.07	8.45	8.45		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	59	Surface	4.549761501504422	194102.0	1
Trip 4	174	4	S59Dr1	https://rubalkhali.science/kb/RAK_6001711	59	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.07	8.36	8.36		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	59	Deep	2.2171762530558734	17783.0	1
Trip 4	175	4	S59PRr1	https://rubalkhali.science/kb/RAK_6001717	59	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.07	8.47	8.47		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	59	Rhizosphere	3.572419064152207	87477.0	1
Trip 4	176	4	S60Sr1	https://rubalkhali.science/kb/RAK_6001723	60	Surface	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.07	8.17	8.17		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	60	Surface	1.8048149539447191	37387.0	1
Trip 4	177	4	S60Dr1	https://rubalkhali.science/kb/RAK_6001720	60	Deep	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.07	7.94	7.94		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	60	Deep	3.5521078305803453	476823.0	1
Trip 4	178	4	S60PRr1	https://rubalkhali.science/kb/RAK_6001726	60	Rhizosphere	1	2026-08-02T00:00:00	2026-08-02	accepted	Yes	97.8	10.07	9.98	9.98		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		4	60	Rhizosphere	5.2735233403240285	269463.0	1
Trip 5	2	5	V1Dr1	https://rubalkhali.science/kb/RAK_6001729	1	Deep	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.01	8.01		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	1	Deep	3.821148519518468	149046.0	1
Trip 5	3	5	V1Dr3	https://rubalkhali.science/kb/RAK_6001731	1	Deep	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.05	8.05		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	1	Deep	6.024926364714019	625355.0	1
Trip 5	4	5	V1PRr1	https://rubalkhali.science/kb/RAK_6001735	1	Rhizosphere	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.0	8.0		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	1	Rhizosphere	5.38025114018375	535684.0	1
Trip 5	5	5	V1PRr2	https://rubalkhali.science/kb/RAK_6001736	1	Rhizosphere	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.92	7.92		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	1	Rhizosphere	4.288119573266259	397005.0	1
Trip 5	6	5	V1PRr3	https://rubalkhali.science/kb/RAK_6001737	1	Rhizosphere	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.86	7.86		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	1	Rhizosphere	4.147337695512634	742979.0	1
Trip 5	7	5	V2Sr1	https://rubalkhali.science/kb/RAK_6001741	2	Surface	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.98	7.98		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	2	Surface	6.794634796486897	691496.0	1
Trip 5	8	5	V2Sr2	https://rubalkhali.science/kb/RAK_6001742	2	Surface	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	2	Surface	6.763256524470933	435506.0	1
Trip 5	9	5	V2Dr1	https://rubalkhali.science/kb/RAK_6001738	2	Deep	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.11	8.11		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	2	Deep	6.07283196131689	438638.0	1
Trip 5	10	5	V2Dr2	https://rubalkhali.science/kb/RAK_6001739	2	Deep	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.16	8.16		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	2	Deep	6.617176275066376	599571.0	1
Trip 5	11	5	V2PRr1	https://rubalkhali.science/kb/RAK_6001744	2	Rhizosphere	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.6	7.6		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	2	Rhizosphere	6.797368898015842	684082.0	1
Trip 5	12	5	V2PRr2	https://rubalkhali.science/kb/RAK_6001745	2	Rhizosphere	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.61	7.61		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	2	Rhizosphere	6.904150577218453	255464.0	1
Trip 5	13	5	V2PRr3	https://rubalkhali.science/kb/RAK_6001746	2	Rhizosphere	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.57	7.57		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	2	Rhizosphere	7.089151099500596	627102.0	1
Trip 5	14	5	V3PRr1	https://rubalkhali.science/kb/RAK_6001753	3	Rhizosphere	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.56	7.56		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	3	Rhizosphere	6.4128803348197225	245792.0	1
Trip 5	15	5	V3PRr2	https://rubalkhali.science/kb/RAK_6001754	3	Rhizosphere	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.51	7.51		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	3	Rhizosphere	5.896997570055127	85966.0	1
Trip 5	16	5	V3PRr3	https://rubalkhali.science/kb/RAK_6001755	3	Rhizosphere	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.48	7.48		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	3	Rhizosphere	6.659885080468599	406970.0	1
Trip 5	17	5	V4Sr1	https://rubalkhali.science/kb/RAK_6001759	4	Surface	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.01	8.01		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	4	Surface	6.854248324832848	1776802.0	1
Trip 5	18	5	V4Sr3	https://rubalkhali.science/kb/RAK_6001761	4	Surface	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.96	7.96		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	4	Surface	6.805178646548959	1002454.0	1
Trip 5	19	5	V4Dr1	https://rubalkhali.science/kb/RAK_6001756	4	Deep	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.89	7.89		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	4	Deep	7.187084818184515	709278.0	1
Trip 5	20	5	V4Dr2	https://rubalkhali.science/kb/RAK_6001757	4	Deep	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	4	Deep	7.3296030573106945	1204226.0	1
Trip 5	21	5	V4Dr3	https://rubalkhali.science/kb/RAK_6001758	4	Deep	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.94	7.94		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	4	Deep	6.7785523099722615	771595.0	1
Trip 5	22	5	V4PRr1	https://rubalkhali.science/kb/RAK_6001762	4	Rhizosphere	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.94	7.94		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	4	Rhizosphere	5.575608722133342	1022303.0	1
Trip 5	23	5	V4PRr2	https://rubalkhali.science/kb/RAK_6001763	4	Rhizosphere	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.0	8.0		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	4	Rhizosphere	6.357655567848405	895149.0	1
Trip 5	24	5	V4PRr3	https://rubalkhali.science/kb/RAK_6001764	4	Rhizosphere	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.91	7.91		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	4	Rhizosphere	6.212835530724762	629011.0	1
Trip 5	25	5	V5Sr1	https://rubalkhali.science/kb/RAK_6001768	5	Surface	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.06	8.06		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	5	Surface	6.428907170278651	839544.0	1
Trip 5	26	5	V5Sr3	https://rubalkhali.science/kb/RAK_6001770	5	Surface	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.01	8.01		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	5	Surface	7.356730951768091	767122.0	1
Trip 5	27	5	V5Dr1	https://rubalkhali.science/kb/RAK_6001765	5	Deep	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.01	8.01		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	5	Deep	7.317558433236218	1024357.0	1
Trip 5	28	5	V5PRr1	https://rubalkhali.science/kb/RAK_6001771	5	Rhizosphere	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.03	8.03		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	5	Rhizosphere	7.421106775018379	1009579.0	1
Trip 5	29	5	V5PRr2	https://rubalkhali.science/kb/RAK_6001772	5	Rhizosphere	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.02	8.02		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	5	Rhizosphere	6.917300271740422	667044.0	1
Trip 5	30	5	V5PRr3	https://rubalkhali.science/kb/RAK_6001773	5	Rhizosphere	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	8.0	8.0		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	5	Rhizosphere	7.032627175118316	428929.0	1
Trip 5	31	5	V6Sr1	https://rubalkhali.science/kb/RAK_6001777	6	Surface	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.88	7.88		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	6	Surface	6.542102821520594	868758.0	1
Trip 5	32	5	V6Sr3	https://rubalkhali.science/kb/RAK_6001779	6	Surface	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.85	7.85		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	6	Surface	6.568597842527469	935390.0	1
Trip 5	33	5	V6Dr1	https://rubalkhali.science/kb/RAK_6001774	6	Deep	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.86	7.86		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	6	Deep	7.550144618852466	937702.0	1
Trip 5	34	5	V6PRr1	https://rubalkhali.science/kb/RAK_6001780	6	Rhizosphere	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.89	7.89		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	6	Rhizosphere	6.585400833724687	471496.0	1
Trip 5	35	5	V6PRr2	https://rubalkhali.science/kb/RAK_6001781	6	Rhizosphere	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.8	7.8		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	6	Rhizosphere	6.51604662979695	614832.0	1
Trip 5	36	5	V6PRr3	https://rubalkhali.science/kb/RAK_6001782	6	Rhizosphere	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.85	7.85		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	6	Rhizosphere	5.654082142979714	372065.0	1
Trip 5	38	5	V7Dr3	https://rubalkhali.science/kb/RAK_6001785	7	Deep	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.8	7.8		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	7	Deep	5.876939100779439	139645.0	1
Trip 5	39	5	V7PRr1	https://rubalkhali.science/kb/RAK_6001789	7	Rhizosphere	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.85	7.85		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	7	Rhizosphere	6.332319356418071	639871.0	1
Trip 5	40	5	V7PRr2	https://rubalkhali.science/kb/RAK_6001790	7	Rhizosphere	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.8	7.8		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	7	Rhizosphere	5.61560790552486	396490.0	1
Trip 5	41	5	V7PRr3	https://rubalkhali.science/kb/RAK_6001791	7	Rhizosphere	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.04	7.81	7.81		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	7	Rhizosphere	5.357549564834825	1054326.0	1
Trip 5	42	5	V8Dr3	https://rubalkhali.science/kb/RAK_6001794	8	Deep	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.03	7.78	7.78		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	8	Deep	7.30882573976071	687547.0	1
Trip 5	43	5	V8PRr1	https://rubalkhali.science/kb/RAK_6001798	8	Rhizosphere	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.03	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	8	Rhizosphere	6.781924806609633	1108103.0	1
Trip 5	44	5	V8PRr2	https://rubalkhali.science/kb/RAK_6001799	8	Rhizosphere	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.03	7.91	7.91		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	8	Rhizosphere	6.514009231419728	795344.0	1
Trip 5	45	5	V8PRr3	https://rubalkhali.science/kb/RAK_6001800	8	Rhizosphere	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.03	7.94	7.94		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	8	Rhizosphere	6.293547392325823	484110.0	1
Trip 5	46	5	V9PRr1	https://rubalkhali.science/kb/RAK_6001807	9	Rhizosphere	1	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.03	7.76	7.76		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	9	Rhizosphere	6.530036203296106	421307.0	1
Trip 5	47	5	V9PRr2	https://rubalkhali.science/kb/RAK_6001808	9	Rhizosphere	2	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.03	7.66	7.66		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	9	Rhizosphere	6.316954156145981	452332.0	1
Trip 5	48	5	V9PRr3	https://rubalkhali.science/kb/RAK_6001809	9	Rhizosphere	3	2026-07-14T00:00:00	2026-07-14	accepted	Yes	95.5	10.03	7.67	7.67		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	9	Rhizosphere	6.894980839645609	662418.0	1
Trip 5	49	5	V10Dr1	https://rubalkhali.science/kb/RAK_6001810	10	Deep	1	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.81	7.81		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	10	Deep	6.291773184969021	853897.0	1
Trip 5	50	5	V10PRr2	https://rubalkhali.science/kb/RAK_6001817	10	Rhizosphere	2	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	10	Rhizosphere	6.28693901737721	615357.0	1
Trip 5	51	5	V11Sr2	https://rubalkhali.science/kb/RAK_6001823	11	Surface	2	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.85	7.85		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	11	Surface	5.555474044691346	1668156.0	1
Trip 5	52	5	V11Dr3	https://rubalkhali.science/kb/RAK_6001821	11	Deep	3	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.97	7.97		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	11	Deep	7.349755497271334	739633.0	1
Trip 5	53	5	V11PRr2	https://rubalkhali.science/kb/RAK_6001826	11	Rhizosphere	2	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.7	7.7		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	11	Rhizosphere	7.0510720220792455	778089.0	1
Trip 5	54	5	V11PRr3	https://rubalkhali.science/kb/RAK_6001827	11	Rhizosphere	3	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.78	7.78		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	11	Rhizosphere	6.761442901533836	534851.0	1
Trip 5	55	5	V12Sr1	https://rubalkhali.science/kb/RAK_6001831	12	Surface	1	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.97	7.97		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	12	Surface	6.901799212584265	470457.0	1
Trip 5	56	5	V12Sr3	https://rubalkhali.science/kb/RAK_6001833	12	Surface	3	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	12	Surface	6.226678702004024	911857.0	1
Trip 5	57	5	V12Dr3	https://rubalkhali.science/kb/RAK_6001830	12	Deep	3	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.94	7.94		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	12	Deep	7.558703318259936	568995.0	1
Trip 5	58	5	V12PRr1	https://rubalkhali.science/kb/RAK_6001834	12	Rhizosphere	1	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	8.02	8.02		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	12	Rhizosphere	6.67196908720698	600621.0	1
Trip 5	59	5	V12PRr2	https://rubalkhali.science/kb/RAK_6001835	12	Rhizosphere	2	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	8.0	8.0		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	12	Rhizosphere	6.664793382684412	416744.0	1
Trip 5	60	5	V12PRr3	https://rubalkhali.science/kb/RAK_6001836	12	Rhizosphere	3	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.98	7.98		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	12	Rhizosphere	6.762700873937399	630776.0	1
Trip 5	61	5	V13Sr3	https://rubalkhali.science/kb/RAK_6001842	13	Surface	3	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.85	7.85		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	13	Surface	6.641013448685905	702965.0	1
Trip 5	62	5	V13PRr1	https://rubalkhali.science/kb/RAK_6001843	13	Rhizosphere	1	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.88	7.88		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	13	Rhizosphere	6.899852068162057	1227634.0	1
Trip 5	63	5	V13PRr2	https://rubalkhali.science/kb/RAK_6001844	13	Rhizosphere	2	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.83	7.83		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	13	Rhizosphere	6.245408667410055	727940.0	1
Trip 5	64	5	V14Sr1	https://rubalkhali.science/kb/RAK_6001849	14	Surface	1	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	8.09	8.09		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	14	Surface	6.166826041321032	589062.0	1
Trip 5	65	5	V14Dr3	https://rubalkhali.science/kb/RAK_6001848	14	Deep	3	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	8.1	8.1		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	14	Deep	4.812193288310944	873663.0	1
Trip 5	66	5	V14PRr1	https://rubalkhali.science/kb/RAK_6001852	14	Rhizosphere	1	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	8.29	8.29		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	14	Rhizosphere	4.414162728990117	744229.0	1
Trip 5	67	5	V14PRr2	https://rubalkhali.science/kb/RAK_6001853	14	Rhizosphere	2	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	8.26	8.26		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	14	Rhizosphere	5.08420872599446	442347.0	1
Trip 5	68	5	V14PRr3	https://rubalkhali.science/kb/RAK_6001854	14	Rhizosphere	3	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	8.12	8.12		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	14	Rhizosphere	4.689983432963345	517214.0	1
Trip 5	69	5	V15Sr1	https://rubalkhali.science/kb/RAK_6001858	15	Surface	1	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.83	7.83		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	15	Surface	6.961415230137332	679119.0	1
Trip 5	70	5	V15Sr2	https://rubalkhali.science/kb/RAK_6001859	15	Surface	2	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.79	7.79		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	15	Surface	7.808782539769897	868439.0	1
Trip 5	71	5	V15Dr1	https://rubalkhali.science/kb/RAK_6001855	15	Deep	1	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.88	7.88		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	15	Deep	7.278302315774624	808917.0	1
Trip 5	72	5	V15Dr2	https://rubalkhali.science/kb/RAK_6001856	15	Deep	2	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.9	7.9		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	15	Deep	6.97921567169825	993412.0	1
Trip 5	73	5	V15Dr3	https://rubalkhali.science/kb/RAK_6001857	15	Deep	3	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.86	7.86		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	15	Deep	7.271577765618136	861255.0	1
Trip 5	74	5	V15PRr1	https://rubalkhali.science/kb/RAK_6001861	15	Rhizosphere	1	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	8.09	8.09		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	15	Rhizosphere	5.839991171877314	661392.0	1
Trip 5	75	5	V15PRr2	https://rubalkhali.science/kb/RAK_6001862	15	Rhizosphere	2	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	8.14	8.14		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	15	Rhizosphere	6.360027296866398	853682.0	1
Trip 5	76	5	V15PRr3	https://rubalkhali.science/kb/RAK_6001863	15	Rhizosphere	3	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	7.99	7.99		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	15	Rhizosphere	6.118752162734364	500074.0	1
Trip 5	79	5	V16Dr3	https://rubalkhali.science/kb/RAK_6001866	16	Deep	3	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	8.06	8.06		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	16	Deep	6.019337395941415	826731.0	1
Trip 5	80	5	V16PRr1	https://rubalkhali.science/kb/RAK_6001870	16	Rhizosphere	1	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	8.26	8.26		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	16	Rhizosphere	6.467345419079946	691016.0	1
Trip 5	81	5	V16PRr2	https://rubalkhali.science/kb/RAK_6001871	16	Rhizosphere	2	2026-07-15T00:00:00	2026-07-15	accepted	Yes	97.1	10.06	8.28	8.28		True	True	True	True	True	ADMITTED_MEASUREMENT	True	True		5	16	Rhizosphere	6.5955996725194215	388509.0	1
